0.376956,0.083333,-0.163636,0.7551553615,0.0575408962,0.6511281345,-0.0496142891,0.9776961023,0.1498659856,-0.1471411495,0.0000000000
0.379743,0.062500,-0.163636,0.7561169863,0.0431007870,0.6519572896,-0.0371633925,0.9827084191,0.1123994892,-0.1471411495,0.0000000000
0.381725,0.041667,-0.163636,0.7568001255,0.0287079209,0.6525463224,-0.0247532308,0.9862730498,0.0749329928,-0.1471411495,0.0000000000
0.382911,0.020833,-0.163636,0.7572085319,0.0143462185,0.6528984682,-0.0123699400,0.9884056575,0.0374664964,-0.1471411495,0.0000000000
0.383306,0.000000,-0.163636,0.7573444228,0.0000000000,0.6530156394,0.0000000000,0.9891155049,0.0000000000,-0.1471411495,0.0000000000
0.382911,-0.020833,-0.163636,0.7572085319,-0.0143462185,0.6528984682,0.0123699400,0.9884056575,-0.0374664964,-0.1471411495,0.0000000000
0.381725,-0.041667,-0.163636,0.7568001255,-0.0287079209,0.6525463224,0.0247532308,0.9862730498,-0.0749329928,-0.1471411495,0.0000000000
0.379743,-0.062500,-0.163636,0.7561169863,-0.0431007870,0.6519572896,0.0371633925,0.9827084191,-0.1123994892,-0.1471411495,0.0000000000
0.376956,-0.083333,-0.163636,0.7551553615,-0.0575408962,0.6511281345,0.0496142891,0.9776961023,-0.1498659856,-0.1471411495,0.0000000000
0.373351,-0.104167,-0.163636,0.7539098757,-0.0720449447,0.6500542219,0.0621203170,0.9712136857,-0.1873324820,-0.1471411495,0.0000000000
0.368913,-0.125000,-0.163636,0.7523734002,-0.0866304874,0.6487294053,0.0746966129,0.9632314890,-0.2247989784,-0.1471411495,0.0000000000
0.363620,-0.145833,-0.163636,0.7505368744,-0.1013162125,0.6471458720,0.0873592903,0.9537118553,-0.2622654748,-0.1471411495,0.0000000000
0.357445,-0.166667,-0.163636,0.7483890663,-0.1161222637,0.6452939375,0.1001257183,0.9426082047,-0.2997319712,-0.1471411495,0.0000000000
0.350359,-0.187500,-0.163636,0.7459162591,-0.1310706268,0.6431617744,0.1130148537,0.9298637941,-0.3371984676,-0.1471411495,0.0000000000
0.342322,-0.208333,-0.163636,0.7431018397,-0.1461856032,0.6407350584,0.1260476505,0.9154100977,-0.3746649640,-0.1471411495,0.0000000000
0.333288,-0.229167,-0.163636,0.7399257613,-0.1614944039,0.6379965040,0.1392475712,0.8991646910,-0.4121314604,-0.1471411495,0.0000000000
0.323204,-0.250000,-0.163636,0.7363638330,-0.1770279079,0.6349252530,0.1526412409,0.8810284668,-0.4495979568,-0.1471411495,0.0000000000
0.325848,-0.250000,-0.127273,0.7259537172,-0.1745252306,0.6468021119,0.1554965352,0.8848206575,-0.4515331510,-0.1149357112,0.0000000000
0.335933,-0.229167,-0.127273,0.7294652898,-0.1592113267,0.6499308136,0.1418523246,0.9030349449,-0.4139053884,-0.1149357112,0.0000000000
0.344966,-0.208333,-0.127273,0.7325964674,-0.1441189495,0.6527205951,0.1284054874,0.9193502763,-0.3762776258,-0.1149357112,0.0000000000
0.353003,-0.187500,-0.127273,0.7353710987,-0.1292176564,0.6551927051,0.1151289002,0.9338661855,-0.3386498632,-0.1149357112,0.0000000000
0.360090,-0.166667,-0.127273,0.7378089475,-0.1144806212,0.6573647522,0.1019986616,0.9466654516,-0.3010221006,-0.1149357112,0.0000000000
